country_code,year,pc0_last_year,pc1_last_year,log10_gdp_per_capita_constant2010USD_last_year,change_in_pc0,change_in_pc1,change_in_log10_gdp_per_capita_constant2010USD
KHM,2002,-6.4625193106511345,-0.71046304448374,2.657128976394508,0.5714942516623792,0.48050305071554206,0.019613753550446145
KHM,2003,-5.891025058988755,-0.22995999376819784,2.676742729944954,-0.30360312718547705,-0.20629829352270346,0.02801056962540072
KHM,2004,-6.194628186174232,-0.4362582872909013,2.704753299570355,0.16543946119332098,0.6896445258401614,0.03568829779704385
KHM,2005,-6.029188724980911,0.2533862385492602,2.740441597367399,0.5023634778434234,0.11419390205936998,0.047216503400823395
KHM,2006,-5.526825247137488,0.36758014060863015,2.787658100768222,-0.17875720331620218,-1.1953507878026393,0.037791601275710025
KHM,2007,-5.70558245045369,-0.827770647194009,2.825449702043932,0.5779829469231457,0.38373757872233183,0.0357623508057725
KHM,2008,-5.127599503530544,-0.44403306847167706,2.8612120528497047,-0.26492728863677767,-0.49782178590315856,0.02170584278412768
KHM,2009,-5.392526792167322,-0.9418548543748356,2.8829178956338324,0.9636025940743398,0.4793648861680593,-0.0061356551902003184
KHM,2010,-4.428924198092982,-0.4624899682067763,2.876782240443632,-0.1628883793560805,-0.009282109758598112,0.018470579401425713
KHM,2011,-4.591812577449063,-0.4717720779653744,2.895252819845058,0.4359973353765216,0.8698036588882391,0.022766191628810443
KHM,2012,-4.155815242072541,0.39803158092286484,2.918019011473868,0.5732240476273596,-0.23905904998432043,0.023572658179101588
KHM,2013,-3.5825911944451816,0.1589725309385444,2.94159166965297,0.7685688111004523,-0.6959914842873924,0.023951658390763523
KHM,2014,-2.8140223833447293,-0.5370189533488481,2.9655433280437333,0.1536193079100605,0.2524450282382393,0.022560248128666863
KHM,2015,-2.660403075434669,-0.28457392511060886,2.9881035761724,0.9804503249458092,0.6631930410970794,0.022566197152825932
KHM,2016,-1.6799527504888596,0.37861911598647063,3.010669773325226,-0.5699990962296035,-0.12599266051822947,0.022397368799647932
KOR,1963,-5.316344304478761,0.45789829532102744,2.9950684423581135,2.2157340915428874,-0.13818372416188496,0.02609008518276967
KOR,1964,-3.100610212935874,0.3197145711591425,3.021158527540883,0.05197557044853784,0.5327176125502457,0.027894332491902766
KOR,1965,-3.048634642487336,0.8524321837093881,3.049052860032786,0.32015645369312207,-1.0395330290906404,0.019088319829177806
KOR,1966,-2.728478188794214,-0.18710084538125216,3.0681411798619638,0.47820133340021936,0.3856734907064232,0.03823430688974038
KOR,1967,-2.2502768553939947,0.19857264532517105,3.106375486751704,0.20106087050429264,-0.4664752401087714,0.02775115704685716
KOR,1968,-2.049215984889702,-0.26790259478360035,3.1341266437985613,0.24353276915340927,0.24024768313954736,0.04372564235068399
KOR,1969,-1.8056832157362928,-0.02765491164405299,3.1778522861492453,0.8331974813177125,-0.44822866498976743,0.0491318922558075
KOR,1970,-0.9724857344185802,-0.47588357663382047,3.226984178405053,0.5225140092349824,-0.11924981982131694,0.031896698889001485
KOR,1971,-0.44997172518359785,-0.5951333964551374,3.2588808772940543,0.04877623024995653,-0.2143088767717334,0.03462282412044004
KOR,1972,-0.4011954949336413,-0.8094422732268708,3.2935037014144943,1.4913645055083513,0.23740560982945114,0.021847710720182434
KOR,1973,1.0901690105747102,-0.5720366633974197,3.3153514121346768,1.0604422696307787,-0.07907765169100867,0.052366517396676304
KOR,1974,2.150611280205489,-0.6511143150884283,3.367717929531353,0.7594131681202234,-0.09098712925937356,0.031820724218178054
