,country_code,year,pc0_last_year,pc1_last_year,log10_gdp_per_capita_constant2010USD_last_year,change_in_pc0,change_in_pc1,change_in_log10_gdp_per_capita_constant2010USD,last_year,eci_last_year,countryname,wbgi_gee_last_year,wbgi_rle_last_year,yr_sch_last_year,cognitive_last_year
1558,EST,1996,4.7426219991504,-0.34356321607898843,3.864139571003676,0.0734348290528297,-0.2169536829611958,0.02893413196322392,1995,0.5451524257659912,Estonia,,,10.381675,5.191999900000001
1559,EST,1997,4.81605682820323,-0.5605168990401842,3.8930737029669,0.19622259407233147,-0.0210214969523137,0.05339138714937918,1996,0.49834945797920227,Estonia,0.61150378,0.57442671,10.586931,5.191999900000001
1560,EST,1998,5.012279422275562,-0.5815383959924979,3.9464650901162783,0.15025994117200892,-0.05122743667629747,0.021694375854440562,1997,0.4172326922416687,Estonia,,,10.792188000000001,5.191999900000001
1561,EST,1999,5.1625393634475705,-0.6327658326687954,3.9681594659707202,-0.2339023990201916,-0.13090868867654545,-0.005014447235872409,1998,0.5179263949394226,Estonia,0.5744918000000001,0.66476125,10.997444999999999,5.191999900000001
1562,EST,2000,4.928636964427379,-0.7636745213453409,3.963145018734848,-0.04578280199763274,-0.2301271808059525,0.04152903484889325,1999,0.5245267152786255,Estonia,,,11.202702,5.191999900000001
1563,EST,2001,4.882854162429746,-0.9938017021512934,4.0046740535837415,0.16770591273952104,0.043419908176938186,0.02941684272536893,2000,0.46328914165496826,Estonia,0.73784566,0.65366995,11.407958,5.191999900000001
1564,EST,2002,5.050560075169266,-0.9503817939743552,4.0340908963091096,0.10445550188001904,0.009661982693553341,0.028369718643898693,2001,0.5607911348342896,Estonia,,,11.479516,5.191999900000001
1565,EST,2003,5.155015577049286,-0.9407198112808018,4.062460614953008,0.2303625002061836,-0.1022726597461562,0.03379536607108058,2002,0.671204686164856,Estonia,0.73576462,0.82494813,11.551074,5.191999900000001
1566,EST,2004,5.38537807725547,-1.042992471026958,4.096255981024089,0.3258938051758653,-0.025310548694734702,0.029108100896139355,2003,0.7536494731903076,Estonia,0.94196767,0.80590773,11.622633,5.191999900000001
1567,EST,2005,5.711271882431335,-1.0683030197216927,4.125364081920228,0.2440099133550291,0.027184353636004133,0.04139822374712132,2004,0.6795545220375061,Estonia,0.9242360000000001,0.94669169,11.694191,5.191999900000001
1568,EST,2006,5.955281795786363,-1.0411186660856886,4.1667623056673495,0.2743872610787789,-0.03173573838029187,0.04502563648765268,2005,0.8355082273483276,Estonia,0.96499676,0.96976411,11.765749000000001,5.191999900000001
1569,EST,2007,6.229669056865142,-1.0728544044659805,4.211787942155002,0.4227920216237449,0.06479103810784402,0.034391194610141625,2006,0.6914262175559998,Estonia,1.157151,1.1409001,11.833976,5.191999900000001
1570,EST,2008,6.652461078488887,-1.0080633663581364,4.246179136765143,0.213698032706116,0.08973165537215498,-0.02303370192377141,2007,0.7669559717178345,Estonia,1.0373181999999999,1.1730049999999999,11.902204,5.191999900000001
1571,EST,2009,6.866159111195004,-0.9183317109859814,4.2231454348413715,-0.7163290695528727,0.20646165422178955,-0.06833805497866588,2008,0.6765522360801697,Estonia,1.1618408000000002,1.1991208,11.97043,5.191999900000001
1572,EST,2010,6.14983004164213,-0.7118700567641919,4.1548073798627065,0.3781173403494647,-0.2204066424412724,0.010692306900531356,2009,0.6898909211158752,Estonia,1.0091141,1.1312534,12.038658,5.191999900000001
1573,EST,2011,6.527947381991596,-0.9322766992054644,4.165499686763238,0.4413582958291427,0.005320820142066252,0.03311981776531959,2010,0.6554670929908752,Estonia,1.0857006,1.159709,12.106885,5.191999900000001
1574,EST,2012,6.9693056778207385,-0.9269558790633979,4.1986195045285575,-0.0154463975675343,0.14928118082591313,0.01986906588058801,2011,0.7872907519340515,Estonia,1.0767368999999998,1.1837977,,5.191999900000001
1575,EST,2013,6.953859280253204,-0.7776746982374849,4.2184885704091455,0.021670729017050583,0.03022225894756869,0.009875521516286234,2012,0.7296039462089539,Estonia,0.95453799,1.1571066,,5.191999900000001
1576,EST,2014,6.975530009270255,-0.7474524392899162,4.228364091925432,-0.2358719164944701,-0.09780297956647388,0.013515132275833786,2013,0.7993400692939758,Estonia,0.97477525,1.1984796999999998,,5.191999900000001
1577,EST,2015,6.739658092775785,-0.8452554188563901,4.2418792242012655,-0.5615485425595219,0.10816836559957853,0.006926442928933518,2014,0.9745168089866638,Estonia,1.0166795,1.3728913,,5.191999900000001
1578,EST,2016,6.178109550216262,-0.7370870532568116,4.248805667130198,-0.10199475665640988,-0.017369385608386856,0.008743015067743444,2015,0.8705214858055115,Estonia,1.0681973999999999,1.3319235,,5.191999900000001
